"name"	"mz"	"01_sample"	"02_sample"	"03_sample"	"04_sample"	"05_sample"	"06_sample"	"07_sample"	"08_sample"	"09_sample"	"10_sample"	"23_pool"	"24_pool"	"71_blank"	"72_blank"
"PS_34:6_[M-H]1-"	750.4352	0	0	0	0	0	0	0	0	0	0.0081000000000131	0	0	0	0
"PC_31:2_[M+Cl]1-"	750.4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PE_37:5_[M-H]1-"	750.5079	0	-0.00670000000002346	-0.00930000000005293	-0.00890000000003965	-0.00850000000002638	-0.00860000000000127	-0.00880000000006476	-0.00820000000010168	-0.00930000000005293	-0.00890000000003965	0	0	0	0
"PC-O_32:2_[M+Cl]1-"	750.521	-0.00850000000002638	-0.0250000000000909	-0.00970000000006621	-0.00960000000009131	-0.00930000000005293	-0.00930000000005293	-0.00990000000001601	-0.00890000000003965	-0.00980000000004111	-0.00990000000001601	-0.00980000000004111	-0.00750000000005002	0	0
"PC_29:0_[M+OAC]1-"	750.5291	-0.0167999999999893	-0.0169000000000779	-0.018100000000004	-0.0185000000000173	-0.0180000000000291	-0.0181999999999789	-0.0184000000000424	-0.0178000000000793	-0.0183000000000675	-0.0181999999999789	-0.00990000000001601	-0.00970000000006621	0	0
"PE-O_38:5_[M-H]1-"	750.5443	-0.000999999999976353	NA	-0.00319999999999254	-0.00329999999996744	NA	-0.00299999999992906	-0.00319999999999254	-0.00260000000002947	-0.00310000000001764	-0.00299999999992906	-0.000299999999924694	-0.00139999999998963	0	0
"PC-O-30:0_[M+OAC]1-"	750.5654	0.00919999999996435	0.019399999999905	0.0181999999999789	0.0177999999999656	0.0182999999999538	0.018100000000004	0.0178999999999405	0.0184999999999036	0.0179999999999154	0.018100000000004	0.00929999999993925	-0.00100000000009004	0	0
"PI_28:1_[M-H]1-"	751.4403	0	0	0	0	0	0	0	0	0	0	0	0	-0.00300000000004275	0
"PG_35:6_[M-H]1-"	751.4556	0	0	0	0	0	0	0	0	0	0	0	0	0.00890000000003965	0
"PI-P_29:0_[M-H]1-"	751.4767	0	0	0	0	0	0	0	0	0	0	0	0	0.00930000000005293	0
"PG-P_36:5_[M-H]1-"	751.4919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PA_40:4_[M-H]1-"	751.5283	0	-0.00850000000002638	-0.00930000000005293	-0.00960000000009131	-0.00920000000007803	-0.00930000000005293	-0.00960000000009131	-0.0225000000000364	-0.00980000000004111	-0.00970000000006621	0	0	0	0
"PS_34:5_[M-H]1-"	752.4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PC_31:1_[M+Cl]1-"	752.5003	0	0	0	0	0	0	0	0	0	-0.00829999999996289	0	0	0	0
"PE_37:4_[M-H]1-"	752.5236	0	0	0	-0.00959999999997763	-0.00900000000001455	-0.00940000000002783	0	-0.00909999999998945	-0.00930000000005293	-0.00570000000004711	0	0	0	0
"PC-O_32:1_[M+Cl]1-"	752.5366	0	0	-0.00969999999995252	-0.00699999999994816	-0.00990000000001601	-0.00679999999999836	0	-0.00630000000001019	-0.00299999999992906	-0.00310000000001764	-0.00860000000000127	0	0	0
"PE-O_38:4_[M-H]1-"	752.56	0	0	-0.000100000000088585	0.00599999999997181	0.0062999999998965	0.00299999999992906	0	0.00309999999990396	-0.00280000000009295	-0.000800000000026557	0.000999999999976353	0	0	0
"PI_28:0_[M-H]1-"	753.456	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00969999999995252
"PG_35:5_[M-H]1-"	753.4712	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00830000000007658
"PI-O_29:0_[M-H]1-"	753.4923	-0.00990000000001601	-0.00990000000001601	-0.00689999999997326	0	0	0	0	0	0	0	-0.00969999999995252	-0.00919999999996435	0	0.00930000000005293
"PG-O_36:5_[M-H]1-"	753.5076	-0.0217999999999847	-0.0214999999999463	-0.00990000000001601	0	0	0	0	0	0	0	-0.0213999999999714	-0.0212000000000216	-0.00799999999992451	-0.0236999999999625
"PA_40:3_[M-H]1-"	753.544	0.0145999999999731	0.0149000000000115	0.0136999999999716	-0.00750000000005002	0	-0.00710000000003674	0	-0.00670000000002346	-0.00940000000002783	0	0.0149999999999864	0.0151999999999362	0.00769999999999982	0.0126999999999953
"PS_34:4_[M-H]1-"	754.4665	0	0	0	0	-0.00739999999996144	0	0	0	0	0	0	0	0	0
"PC_31:0_[M+Cl]1-"	754.5159	-0.0132999999999583	-0.0163000000000011	-0.0080000000000382	0	0	-0.00710000000003674	0	-0.00660000000004857	0	0	-0.0145999999999731	-0.0158000000000129	-0.00959999999997763	-0.0154999999999745
"PE_37:3_[M-H]1-"	754.5392	0.0100000000001046	0.00720000000001164	0.00270000000000437	0	0	0.00230000000010477	0	-0.00769999999999982	0	-0.00839999999993779	0.00870000000008986	0.00750000000005002	-0.00709999999992306	0.00630000000001019
"PC-O_32:0_[M+Cl]1-"	754.5523	0.0230999999999995	0.0200999999999567	0.00879999999995107	0	0	-0.00880000000006476	0	0.00539999999989504	-0.00710000000003674	-0.00220000000001619	0.0217999999999847	0.0205999999999449	0.00599999999997181	0.0208999999999833
"PE-O_38:3_[M-H]1-"	754.5756	0	0	-0.00229999999999109	0	0	0.00750000000005002	0	0.00430000000005748	-0.00459999999998217	0.000200000000063483	0	0	0	0
"PG_35:4_[M-H]1-"	755.4869	0	0	0	0	-0.00890000000003965	0	0	0	0	0	0	0	0	0
"PG-O_36:4_[M-H]1-"	755.5232	-0.00720000000001164	-0.00990000000001601	0	0	0.00649999999995998	-0.00120000000003984	0	0	0	0	0	-0.00689999999997326	0	-0.00970000000006621
"PA_40:2_[M-H]1-"	755.5596	0.00139999999998963	0.00220000000001619	0	-0.00679999999999836	-0.00929999999993925	0	0	0	0	0	0	0.00860000000000127	0	0.00229999999999109
"PE_38:9_[M-H]1-"	756.461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PC_30:4_[M+OAC]1- / PS_34:3_[M-H]1-"	756.4821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PS-P_35:2_[M-H]1-"	756.5185	0	0	0	0	0	0	0	-0.00860000000000127	0	0	0	0	0	0
"PE_37:2_[M-H]1-"	756.5549	0	0	-9.99999999748979e-05	0	-0.00300000000004275	0	0	0.00689999999997326	-0.00950000000000273	0	0	0	0	0
"PE-O_38:2_[M-H]1-"	756.5913	0	0	0.00840000000005148	0	0.00900000000001455	0	0	0	0.00600000000008549	0	0	0	0	0
"PG_35:3_[M-H]1-"	757.5025	0	0.00180000000000291	0	0	0	0	0	0	0.00950000000000273	0	-0.00819999999998799	0	0	0
"PG-O_36:3_[M-H]1-"	757.5389	0	0	0	0	0	0	0	0	0	-0.000199999999949796	-0.00319999999999254	0	0	0
"PA_40:1_[M-H]1-"	757.5753	0	0	0	0	0	0	0	0	-0.00850000000002638	0	0	0	0	0
"PC_32:5_[M+Cl]1-"	758.4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PE_38:8_[M-H]1-"	758.4766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PC_30:3_[M+OAC]1- / PS_34:2_[M-H]1-"	758.4978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PS-O_35:2_[M-H]1-"	758.5341	0	0	0	0	-0.00909999999998945	0	0	0	0	0	0	0	0	0
"PE_37:1_[M-H]1-"	758.5705	0	0	-0.00849999999991269	0	0.00280000000009295	0	0	0	-0.00849999999991269	0	0	0	0	0
"PE-O_38:1_[M-H]1-"	758.6069	0	0	0.00689999999997326	-0.00750000000005002	0	0	0	0	-0.00360000000000582	0	-0.00610000000006039	0	0	0
"PA_41:7_[M-H]1-"	759.497	0.00399999999990541	0	0	0	0	0	0	0	0	0	0.00989999999990232	0.00439999999991869	0	0
"PG_35:2_[M-H]1-"	759.5182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PG-O_36:2_[M-H]1-"	759.5545	-0.0120000000000573	-0.0120000000000573	-0.0131000000000085	-0.0134000000000469	-0.0130000000000337	-0.0131000000000085	-0.013300000000072	-0.0126999999999953	-0.0131999999999834	-0.0134000000000469	-0.0117999999999938	-0.0117000000000189	0	0
"SM_34:2_[M+OAC]1-"	759.5658	NA	NA	-0.00180000000000291	-0.00210000000004129	-0.00170000000002801	-0.00180000000000291	-0.00200000000006639	-0.00139999999998963	-0.00189999999997781	NA	NA	-0.000400000000013279	0	0
"PA_40:0_[M-H]1-"	759.5909	0.00729999999998654	0.0244000000000142	0.0233000000000629	0.0230000000000246	0.0234000000000378	0.0233000000000629	0.0230999999999995	0.0237000000000762	0.023200000000088	0.0230000000000246	0.0246000000000777	0.00769999999999982	0	0
"PC_32:4_[M+Cl]1-"	760.469	-0.00739999999996144	-0.00339999999994234	-0.00809999999989941	0	0	0	0	0	0	0	0	0.000400000000013279	0	0
"PE_38:7_[M-H]1-"	760.4923	0.00890000000003965	-0.00120000000003984	0.00109999999995125	0	0	0	0	0	0	0	0	-0.000900000000001455	0	0
"PC_30:2_[M+OAC]1- / PS_34:1_[M-H]1-"	760.5134	0	0	0.00820000000010168	0	0	0	0	-0.00899999999990087	0	0	-0.00839999999993779	0	0	0
"PC-P_31:1_[M+OAC]1- / PS-O_35:1_[M-H]1-"	760.5498	0	-0.0209999999999582	-0.0221000000000231	-0.00860000000000127	-0.0218999999999596	-0.00829999999996289	-0.00890000000003965	-0.00789999999994961	-0.0221000000000231	-0.00890000000003965	-0.00779999999997472	0	0	0
"PE_37:0_[M-H]1-"	760.5862	0	0.0153999999999996	0.0142999999999347	0.0138999999999214	0.0144999999999982	0.0142999999999347	0.01400000000001	0.0145999999999731	0.0142999999999347	0.0138999999999214	0.00869999999997617	0	0	0
"PE-O_38:0_[M-H]1-"	760.6226	0	0	0	0	0	0	0	-0.00529999999992015	0	0	0	0	0	0
"PG_36:8_[M-H]1-"	761.4399	0	0	0	-0.00150000000007822	0	0	0	0	0	0	0	0	0	0
"PA_41:6_[M-H]1-"	761.5127	0.00969999999995252	0.00499999999999545	0.00289999999995416	0	0	0	0	0	0	0	0.000900000000001455	0.0060999999999467	0	0.00670000000002346
"PG_35:1_[M-H]1-"	761.5338	0	0	-0.00929999999993925	0	-0.00939999999991414	0	0	-0.00889999999992597	-0.00950000000000273	0	-0.00799999999992451	0	0	0
"PG-O_36:1_[M-H]1-"	761.5702	-0.0136999999999716	-0.0135999999999967	-0.0152000000000498	-0.0155999999999494	-0.0152000000000498	-0.0152000000000498	-0.0154999999999745	-0.0148000000000366	-0.0153000000000247	-0.0155999999999494	-0.0136999999999716	-0.0135999999999967	0	0
"SM_34:1_[M+OAC]1-"	761.5814	NA	NA	-0.00369999999998072	-0.00439999999991869	-0.00450000000000728	-0.0040000000000191	-0.00429999999994379	-0.00360000000000582	-0.00479999999993197	-0.00429999999994379	-0.0020999999999276	-0.00239999999996598	0	0
"PC_32:3_[M+Cl]1-"	762.4846	-0.00270000000000437	-0.00980000000004111	-0.00879999999995107	-0.00739999999996144	-0.00980000000004111	-0.00689999999997326	-0.00739999999996144	-0.00990000000001601	-0.00919999999996435	-0.00950000000000273	-0.00369999999998072	0	0	-0.00509999999997035
"PE_38:6_[M-H]1-"	762.5079	0.00989999999990232	-0.000600000000076761	-0.00130000000001473	-0.00170000000002801	-0.00130000000001473	-0.00120000000003984	-0.00170000000002801	-0.000900000000001455	-0.00150000000007822	-0.00160000000005311	0.000199999999949796	0	0	0.00759999999991123
"PC-P_33:2_[M+Cl]1-"	762.521	0.00549999999998363	0.010599999999954	0.00999999999999091	0.0113999999999805	NA	0.00839999999993779	0.00839999999993779	0.0122000000000071	0.00889999999992597	0.0114999999999554	0.00979999999992742	0	0	0.00659999999993488
"PC_30:1_[M+OAC]1- / PS_34:0_[M-H]1-"	762.5291	0	0.00959999999997763	0.0199000000000069	0.0194999999999936	0.0199000000000069	0.00940000000002783	0.00950000000000273	0.0203000000000202	0.0196999999999434	0.0195999999999685	0.000199999999949796	0	0	0
"PC-O-31:1_[M+OAC]1- / PS-O_35:0_[M-H]1-"	762.5654	-0.0203999999999951	-0.0203999999999951	-0.02150000000006	-0.0219000000000733	-0.0217000000000098	-0.02150000000006	-0.0219000000000733	-0.0211000000000467	-0.0233000000000629	-0.0219000000000733	-0.0201000000000704	-0.0199000000000069	0	0
"PI_29:2_[M-H]1-"	763.4403	0	0	0.00919999999996435	-0.00890000000003965	0.00919999999996435	0	0	0	0	0	0	0	0	0
"PG_36:7_[M-H]1-"	763.4556	0	0	0.00329999999996744	-0.00769999999999982	-0.00940000000002783	-0.00739999999996144	-0.00779999999997472	-0.00699999999994816	0	-0.00750000000005002	0	-0.00940000000002783	-0.00990000000001601	-0.00829999999996289
"PI-P_30:1_[M-H]1-"	763.4767	-0.00969999999995252	0	0	-0.00789999999994961	-0.00969999999995252	-0.00749999999993634	-0.00789999999994961	-0.00709999999992306	-0.00739999999996144	-0.00769999999999982	0	-0.00950000000000273	-0.0131999999999834	-0.00849999999991269
"PA_41:5_[M-H]1-"	763.5283	0	0	0.00929999999993925	0.00860000000000127	0.0157999999998992	0.00889999999992597	0	0.0161999999999125	0.00889999999992597	0.00839999999993779	0	0	0.00989999999990232	0
"PG_35:0_[M-H]1-"	763.5495	0	-0.00819999999998799	-0.00930000000005293	-0.00920000000007803	-0.00909999999998945	-0.00900000000001455	-0.00930000000005293	-0.00870000000008986	-0.00900000000001455	0.00490000000002055	0	0	0	0
"PG-O_36:0_[M-H]1-"	763.5858	-0.00340000000005602	-0.00180000000000291	-0.00330000000008113	-0.00460000000009586	NA	-0.004099999999994	-0.00460000000009586	-0.0038000000000693	-0.00350000000003092	NA	NA	NA	0	0
"SM_34:0_[M+OAC]1-"	763.5971	0.00789999999994961	0.00950000000000273	0.00799999999992451	0.00669999999990978	NA	0.00720000000001164	0.00669999999990978	0.00749999999993634	0.00779999999997472	NA	NA	NA	0	0
"PS_35:6_[M-H]1-"	764.4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PS-P_36:5_[M-H]1-"	764.4872	0	0	-0.00670000000002346	-0.00959999999997763	0.00499999999999545	-0.00919999999996435	0	-0.00879999999995107	-0.00929999999993925	-0.00939999999991414	0	0	0	0
"PC_32:2_[M+Cl]1-"	764.5003	0	-0.00929999999993925	-0.00769999999999982	-0.00720000000001164	-0.00990000000001601	-0.00669999999990978	-0.00720000000001164	-0.0205999999999449	-0.00319999999999254	-0.00979999999992742	0	0	0	0
"PE_38:5_[M-H]1-"	764.5236	0	-0.000200000000063483	-0.00440000000003238	-0.00149999999996453	-0.00360000000000582	-0.000999999999976353	-0.00149999999996453	-0.000900000000001455	-0.00120000000003984	-0.00149999999996453	0	0	0	0
"PC-O_33:2_[M+Cl]1-"	764.5366	0	0.00930000000005293	-0.00689999999997326	0.0115000000000691	0.00940000000002783	0.00840000000005148	-0.00990000000001601	-0.00900000000001455	-0.00929999999993925	0.0115000000000691	0	0	0	0
"PC_30:0_[M+OAC]1-"	764.5447	0	-0.00389999999993051	0.00120000000003984	0.0196000000000822	-0.000199999999949796	0.00950000000000273	-0.00519999999994525	-0.000900000000001455	-0.00119999999992615	-0.00159999999993943	0	0	0	0
"PC-O-31:0_[M+OAC]1-"	764.5811	0	-0.00959999999997763	-0.00850000000002638	-0.00779999999997472	-0.0141999999999598	-0.00750000000005002	-0.00779999999997472	-0.010599999999954	-0.00760000000002492	-0.00769999999999982	-0.00950000000000273	0	0	0
"PC-2O_32:0_[M+OAC]1-"	764.6175	0	0.00549999999998363	0.0214999999999463	0.00739999999996144	0.00889999999992597	0.00779999999997472	0.00789999999994961	0.00829999999996289	0.00789999999994961	0.00739999999996144	0.00909999999998945	0	0	0
"PA_42:11_[M-H]1-"	765.4501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI_29:1_[M-H]1-"	765.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PG_36:6_[M-H]1-"	765.4712	0	0	0	-0.0079000000000633	0	0	0	0	-0.00930000000005293	0	0	0	0	0
"PI-O_30:1_[M-H]1-"	765.4923	0	0	0	-0.0081000000000131	-0.00969999999995252	0	-0.00819999999998799	0	-0.00950000000000273	0	0	0	0	0
"PA_41:4_[M-H]1-"	765.544	0	0	0.00860000000000127	0.00829999999996289	0.0122000000000071	0	0.00450000000000728	-0.00540000000000873	0.00499999999999545	0.00839999999993779	0	0	0	0
"PS_35:5_[M-H]1-"	766.4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PS-O_36:5_[M-H]1-"	766.5028	-0.00930000000005293	-0.0193000000000438	-0.0287000000000717	-0.0210000000000719	-0.0287000000000717	-0.00990000000001601	-0.00980000000004111	-0.023900000000026	-0.0263999999999669	-0.0294999999999845	-0.00880000000006476	-0.00830000000007658	0	0
"PC_32:1_[M+Cl]1-"	766.5159	-0.00689999999997326	-0.00620000000003529	-0.0252000000000407	-0.022199999999998	-0.0252000000000407	-0.0217999999999847	-0.0253999999999905	-0.02150000000006	-0.0226000000000113	-0.025600000000054	-0.0238000000000511	-0.00229999999999109	0	0
"PE_38:4_[M-H]1-"	766.5392	-0.000999999999976353	-0.000299999999924694	-0.00189999999997781	-0.00229999999999109	-0.00189999999997781	-0.00189999999997781	-0.0020999999999276	-0.00149999999996453	-0.00199999999995271	-0.00309999999990396	-0.000499999999988177	-0.000499999999988177	0	0
"PC-O_33:1_[M+Cl]1-"	766.5523	0.0120999999999185	0.0127999999999702	0.0111999999999171	0.0107999999999038	NA	0.0111999999999171	0.0109999999999673	0.0115999999999303	NA	0.0107999999999038	0.0125999999999067	0.0125999999999067	0	0
"PC-2O_34:1_[M+Cl]1-"	766.5887	0	0	0.00900000000001455	0.00829999999996289	0.00970000000006621	0.00130000000001473	0	0	0.00660000000004857	0.00660000000004857	-0.0081000000000131	0	0	0
"PA_42:10_[M-H]1-"	767.4657	0	0	0	0	0	0.00589999999999691	0.00900000000001455	0	0	-0.0262000000000171	0	0.004099999999994	0	0
"PI_29:0_[M-H]1-"	767.4716	0	0	0	0	0	0.00829999999996289	0.00779999999997472	0	0	-0.0203000000000202	0	0.00999999999999091	0	0
"PG_36:5_[M-H]1-"	767.4869	0	0	-0.00860000000000127	0	-0.00860000000000127	-0.00850000000002638	-0.00890000000003965	-0.0079000000000633	-0.00930000000005293	-0.00499999999999545	0	0.0040000000000191	0	0
"PI-O_30:0_[M-H]1-"	767.508	-0.00769999999999982	-0.00829999999996289	-0.0295999999999594	-0.00919999999996435	-0.0294000000000096	-0.00889999999992597	-0.00919999999996435	-0.0226999999999862	-0.0287999999999329	0.0161000000000513	-0.00699999999994816	0	0	0
"PA_41:3_[M-H]1-"	767.5596	0.0153999999999996	0.0163000000000011	0.0144999999999982	0.0141000000000986	0.0146000000000868	0.0179000000000542	0.00740000000007512	0.0150000000001	0.0144999999999982	0.0142000000000735	0.0158000000000129	0.0158000000000129	0.00830000000007658	0.00950000000000273
"PS_35:4_[M-H]1-"	768.4821	0	0	0	0	0	0	0	0	0	-0.0123000000000957	0	0	0	0
"PS-O_36:4_[M-H]1-"	768.5185	-0.00699999999994816	-0.00670000000002346	-0.0219999999999345	-0.00819999999998799	-0.0214999999999463	-0.0218999999999596	-0.00819999999998799	-0.0217000000000098	-0.022199999999998	0.0240999999999758	-0.00969999999995252	-0.00249999999994088	0	0
"PC_32:0_[M+Cl]1-"	768.5316	0.00250000000005457	-0.00429999999994379	-0.00889999999992597	-0.0162000000000262	-0.00839999999993779	-0.00879999999995107	-0.00929999999993925	-0.00860000000000127	-0.00909999999998945	-0.0126999999999953	-0.00249999999994088	-0.0106999999999289	0	0
"PE_38:3_[M-H]1-"	768.5549	0.000800000000026557	0.00850000000002638	0.0144000000000233	0.00709999999992306	0.0149000000000115	0.0144999999999982	0.01400000000001	-0.00670000000002346	0.0141999999999598	0.010599999999954	-0.00200000000006639	0.0126000000000204	0	0
"PC-O_33:0_[M+Cl]1-"	768.5679	0	0.00340000000005602	0.0274000000000569	0.0200999999999567	0.0279000000000451	0.0240999999999758	0.00969999999995252	0.00630000000001019	0.0271999999999935	0.0235999999999876	0.00919999999996435	0.000200000000063483	0	0
"PC-2O_34:0_[M+Cl]1-"	768.6043	0	0	0	0	0	0	0	0	0.00479999999993197	0	0	0	0	0
"PA_42:9_[M-H]1-"	769.4814	0	0	0	0	0	0	-0.00670000000002346	0	0	-0.0167999999999893	0	0	0	0
"PG_36:4_[M-H]1-"	769.5025	0	0	0	0	-0.00979999999992742	-0.00669999999990978	0.00720000000001164	-0.00989999999990232	-0.00899999999990087	0.00430000000005748	0	0	0	0
"PA_41:2_[M-H]1-"	769.5753	0	0	0.00939999999991414	0.00869999999997617	0.02699999999993	0.00909999999998945	0.00900000000001455	0.00929999999993925	0.00909999999998945	0.00990000000001601	-0.0079000000000633	0	0	0
"PC_31:4_[M+OAC]1- / PS_35:3_[M-H]1-"	770.4978	0	0	0	0	0	0	0	0	0	0.00540000000000873	0	0	0	0
"PS-O_36:3_[M-H]1-"	770.5341	-0.0081000000000131	-0.0199999999999818	-0.0243000000000393	-0.0211000000000467	-0.0241000000000895	-0.0208999999999833	-0.0278000000000702	-0.0237000000000762	-0.0243000000000393	-0.0246000000000777	-0.0189000000000306	-0.00870000000008986	0	0
"PE_38:2_[M-H]1-"	770.5705	-0.00389999999993051	0.0164000000000897	0.0121000000000322	0.0153000000000247	0.012299999999982	0.0155000000000882	0.00860000000000127	0.0126999999999953	0.0121000000000322	0.0117999999999938	0.0175000000000409	0.00980000000004111	0	0
"PE-P_39:1_[M-H]1-"	770.6069	0	0	0.00170000000002801	-0.00940000000002783	-0.00499999999999545	0.00540000000000873	0.00850000000002638	0.00929999999993925	-0.00900000000001455	-0.00729999999998654	0	0	0	0
"PA_42:8_[M-H]1-"	771.497	0	0	0	0	0	0	0	0	-0.00970000000006621	0	0.00639999999998508	0.00720000000001164	0	0
"PG_36:3_[M-H]1-"	771.5182	0	0	-0.00940000000002783	-0.00959999999997763	-0.00909999999998945	-0.00919999999996435	-0.00930000000005293	-0.00890000000003965	0.00789999999994961	-0.00970000000006621	-0.00890000000003965	0.00689999999997326	0	0
"PG-P_37:2_[M-H]1-"	771.5545	0	-0.00260000000002947	-0.00170000000002801	-0.00210000000004129	-0.00530000000003383	-0.00520000000005894	-0.00540000000000873	-0.0081000000000131	-0.00530000000003383	-0.00909999999998945	-0.004099999999994	0	0	0
"PA_41:1_[M-H]1-"	771.5909	0	0	0.00990000000001601	0.00950000000000273	0.00990000000001601	0.00990000000001601	0.00970000000006621	0.00990000000001601	0.0293000000000347	0.00990000000001601	-0.00310000000001764	0	0	0
"PC_33:5_[M+Cl]1-"	772.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PE_39:8_[M-H]1-"	772.4923	0	0	-0.00909999999998945	0	0	0	0	0	0	0	0	0	0	0
"PC-P_34:4_[M+Cl]1-"	772.5053	0	-0.00979999999992742	-0.00749999999993634	-0.00769999999999982	-0.00969999999995252	-0.00720000000001164	-0.00759999999991123	-0.00689999999997326	-0.00950000000000273	-0.00689999999997326	0	0	0	0
"PC_31:3_[M+OAC]1- / PS_35:2_[M-H]1-"	772.5134	0	-0.00889999999992597	-0.00989999999990232	-0.00679999999999836	-0.00879999999995107	-0.00989999999990232	-0.00669999999990978	-0.0166999999999007	-0.00989999999990232	-0.00959999999997763	0	0	0	0
"PE-P_40:7_[M-H]1-"	772.5287	0	-0.000100000000088585	-0.00180000000000291	-0.00210000000004129	-0.00430000000005748	-0.00160000000005311	-0.00580000000002201	-0.00139999999998963	-0.00180000000000291	-0.00150000000007822	0	0	0	0
"PC-O_32:3_[M+OAC]1- / PS-O_36:2_[M-H]1-"	772.5498	0	0.00980000000004111	0.0193000000000438	0.0190000000000055	-0.00959999999997763	-0.0166000000000395	-0.00990000000001601	0.0197000000000571	0.0193000000000438	-0.00890000000003965	-0.00819999999998799	0	0	0
"PE_38:1_[M-H]1-"	772.5862	0	0	0.00950000000000273	0.00869999999997617	0.00979999999992742	0.0197999999999183	0.00879999999995107	0.0167000000000144	0.00909999999998945	-0.00880000000006476	0.00659999999993488	0	0	0
"PE-O_39:1_[M-H]1-"	772.6226	0	-0.00369999999998072	-0.00860000000000127	-0.00169999999991433	-0.00860000000000127	-0.00860000000000127	0	0	-0.00869999999997617	-0.00119999999992615	0	0	0	0
"2H-IS__PC_U"	772.7357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI_30:4_[M-H]1-"	773.4247	0.0231999999999744	0.0217000000000098	0.00990000000001601	0	0	0	0.00779999999997472	0	0	0	0.0205000000000837	0.0238000000000511	0	0.0211000000000467
"PA_42:7_[M-H]1-"	773.5127	0	0	-0.00940000000002783	-0.00879999999995107	-0.00729999999998654	-0.00840000000005148	0	-0.0081000000000131	-0.00900000000001455	0	-0.0081000000000131	0	0	0
"PG_36:2_[M-H]1-"	773.5338	0	0	0.00180000000000291	-0.00559999999995853	-0.0041999999999689	-0.00519999999994525	0	-0.00130000000001473	-0.00529999999992015	-0.00909999999998945	0.00580000000002201	0	0	0
"PG-O_37:2_[M-H]1-"	773.5702	0	-0.00729999999998654	-0.00840000000005148	-0.00890000000003965	-0.0111000000000558	-0.00869999999997617	-0.00549999999998363	-0.0118999999999687	-0.00860000000000127	-0.00940000000002783	-0.00710000000003674	0	0	0
"PA_41:0_[M-H]1-"	773.6066	0	0.000199999999949796	0.00639999999998508	0.00579999999990832	0.00989999999990232	0.00989999999990232	0.00599999999997181	0.00689999999997326	0.00979999999992742	0.00899999999990087	-0.00319999999999254	0	0	0
"2H-IS__PC_U"	773.7414	0	0	0.000900000000001455	0.00739999999996144	0.00789999999994961	0	0	0.0081000000000131	0.00930000000005293	-0.00160000000005311	0	0	0	0
"PS_36:8_[M-H]1-"	774.4352	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310000000001764
"PC_33:4_[M+Cl]1-"	774.4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PE_39:7_[M-H]1-"	774.5079	0	-0.00900000000001455	-0.00970000000006621	-0.00970000000006621	-0.0080000000000382	0	-0.00980000000004111	-0.00910000000010314	-0.00910000000010314	0	0	0	0	0
"PC-O_34:4_[M+Cl]1-"	774.521	0	-0.00990000000001601	-0.00890000000003965	-0.00750000000005002	-0.00980000000004111	-0.00720000000001164	-0.00750000000005002	-0.00990000000001601	-0.00940000000002783	-0.00970000000006621	0	0	0	0
"PC_31:2_[M+OAC]1- / PS_35:1_[M-H]1-"	774.5291	0	-0.0187000000000808	-0.0189000000000306	-0.00990000000001601	-0.00990000000001601	-0.00990000000001601	-0.00660000000004857	-0.0167999999999893	-0.0205000000000837	-0.00950000000000273	0	0	0	0
"PE-P_40:6_[M-H]1-"	774.5443	0	-0.00350000000003092	-0.00369999999998072	-0.00559999999995853	-0.00450000000000728	-0.00530000000003383	-0.00229999999999109	-0.00159999999993943	-0.00530000000003383	-0.00559999999995853	0	0	0	0
"PC-O_32:2_[M+OAC]1- / PS-O_36:1_[M-H]1-"	774.5654	0	0.0175999999999021	0.0173999999999523	0.0154999999999745	0.0165999999999258	0.00860000000000127	0.00829999999996289	0.0194999999999936	0.0157999999998992	0.00939999999991414	0	0	0	0
"PE_38:0_[M-H]1-"	774.6018	0	0	0.00880000000006476	0	0.00900000000001455	0.00490000000002055	0	0	0.00880000000006476	0	0	0	0	0
"PE-O_39:0_[M-H]1-"	774.6382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2H-IS__PG_[M-H]1-"	774.6911	0	0	0	-0.00720000000001164	0	-0.00670000000002346	-0.00720000000001164	-0.00639999999998508	-0.00679999999999836	0	0	0	0.00869999999997617	0
