mz	name
726.4317	PS_30:2_[M+Na]1+
726.4341	PS_32:5_[M+H]1+
726.468	PS-P_31:1_[M+Na]1+
726.5068	PC_32:4_[M+H]1+ / PE_35:4_[M+H]1+ / PA_37:5_[M+NH4]1+
726.528	PG_31:0_[M+NH4]1+
726.5432	PE-O_36:4_[M+H]1+
726.5643	PG-O_32:0_[M+NH4]1+
726.6596	2H-IS_PA_[M+Na]1+
726.6606	TG_41:0_[M+NH4]1+
726.697	DG_42:0_[M+NH4]1+
726.7123	CE_22:0_[M+NH4]1+
727.4309	PA_37:7_[M+Na]1+
727.4392	PI_26:0_[M+H]1+
727.4521	PG_31:2_[M+Na]1+
727.4545	PG_33:5_[M+H]1+
727.4884	PG-P_32:1_[M+Na]1+
727.4908	PG-P_34:4_[M+H]1+
727.5248	PA_36:0_[M+Na]1+
727.5749	SM_36:3_[M+H]1+
727.5847	TG_41:2_[M+Na]1+
727.6364	CE_22:2_[M+Na]1+
727.6654	2H-IS_PA_[M+Na]1+
728.4473	PS_30:1_[M+Na]1+
728.4497	PS_32:4_[M+H]1+
728.4837	PS-O_31:1_[M+Na]1+
728.5225	PC_32:3_[M+H]1+ / PE_35:3_[M+H]1+ / PA_37:4_[M+NH4]1+
728.5589	PC-P_33:2_[M+H]1+ / PE-O_36:3_[M+H]1+
728.6188	DG_43:6_[M+NH4]1+
728.6711	2H-IS_PA_[M+Na]1+
728.7509	2H-IS_PS_[M+H]1+
729.4466	PA_37:6_[M+Na]1+
729.4677	PG_31:1_[M+Na]1+
729.4701	PG_33:4_[M+H]1+
729.5041	PG-O_32:1_[M+Na]1+
729.5065	PG-O_34:4_[M+H]1+
729.5905	SM_36:2_[M+H]1+
729.6004	TG_41:1_[M+Na]1+
729.652	CE_22:1_[M+Na]1+
729.6752	2H-IS_PA_[M+Na]1+
729.7572	2H-IS_PS_[M+H]1+
730.4501	PI_25:0_[M+NH4]1+
730.463	PS_30:0_[M+Na]1+
730.4654	PS_32:3_[M+H]1+ / PG_32:5_[M+NH4]1+
730.4993	PS-O_31:0_[M+Na]1+
730.5017	PS-P_33:2_[M+H]1+
730.5381	PC_32:2_[M+H]1+ / PE_35:2_[M+H]1+ / PA_37:3_[M+NH4]1+
730.5405	DG_44:12_[M+NH4]1+
730.5745	PC-O_33:2_[M+H]1+ / PE-O_36:2_[M+H]1+
730.6344	DG_43:5_[M+NH4]1+
730.7633	2H-IS_PS_[M+H]1+
731.4622	PA_37:5_[M+Na]1+
731.4834	PG_31:0_[M+Na]1+
731.4858	PG_33:3_[M+H]1+
731.5197	PG-O_32:0_[M+Na]1+
731.5221	PG-O_34:3_[M+H]1+
731.6062	SM_36:1_[M+H]1+
731.616	TG_41:0_[M+Na]1+
731.6677	CE_22:0_[M+Na]1+
731.769	2H-IS_PS_[M+H]1+
732.4599	PE_36:8_[M+H]1+ / PA_38:9_[M+NH4]1+
732.481	PS_32:2_[M+H]1+ / PG_32:4_[M+NH4]1+
732.5174	PS-O_33:2_[M+H]1+
732.5538	PC_32:1_[M+H]1+ / PE_35:1_[M+H]1+ / PA_37:2_[M+NH4]1+
732.5562	DG_44:11_[M+NH4]1+
732.5902	PC-O_33:1_[M+H]1+ / PE-O_36:1_[M+H]1+
732.6137	TG_42:4_[M+NH4]1+
732.6266	PC-2O_34:1_[M+H]1+
732.6501	DG_43:4_[M+NH4]1+
732.7559	2H-IS_SM_[M+H]1+
732.7748	2H-IS_PS_[M+H]1+
733.4779	PA_37:4_[M+Na]1+
733.5014	PG_33:2_[M+H]1+
733.5378	PG-O_34:2_[M+H]1+
733.6218	SM_36:0_[M+H]1+
733.7618	2H-IS_SM_[M+H]1+
733.7808	2H-IS_PS_[M+H]1+
734.4755	PE_36:7_[M+H]1+ / PA_38:8_[M+NH4]1+
734.4967	PS_32:1_[M+H]1+ / PG_32:3_[M+NH4]1+
734.533	PS-O_33:1_[M+H]1+ / PG-P_33:2_[M+NH4]1+
734.5694	PC_32:0_[M+H]1+ / PE_35:0_[M+H]1+ / PA_37:1_[M+NH4]1+
734.5718	DG_44:10_[M+NH4]1+
734.6058	PC-O_33:0_[M+H]1+ / PE-O_36:0_[M+H]1+
734.6293	TG_42:3_[M+NH4]1+
734.6422	PC-2O_34:0_[M+H]1+
734.6657	DG_43:3_[M+NH4]1+
734.7676	2H-IS_SM_[M+H]1+
734.7867	2H-IS_PS_[M+H]1+
735.4055	PI_25:0_[M+Na]1+
735.4208	PG_32:5_[M+Na]1+
735.4935	PA_37:3_[M+Na]1+
735.5171	PG_33:1_[M+H]1+
735.5534	PG-O_34:1_[M+H]1+
735.771	2H-IS_SM_[M+H]1+
735.7914	2H-IS_PS_[M+H]1+
736.416	PS_31:4_[M+Na]1+
736.4912	PE_36:6_[M+H]1+ / PA_38:7_[M+NH4]1+
736.5123	PS_32:0_[M+H]1+ / PG_32:2_[M+NH4]1+
736.5487	PS-O_33:0_[M+H]1+ / PG-O_33:2_[M+NH4]1+
736.5851	PA_37:0_[M+NH4]1+
736.5875	DG_44:9_[M+NH4]1+
736.645	TG_42:2_[M+NH4]1+
736.6814	DG_43:2_[M+NH4]1+
736.7744	2H-IS_SM_[M+H]1+
736.7947	2H-IS_PS_[M+H]1+
737.4153	PA_38:9_[M+Na]1+
737.4364	PG_32:4_[M+Na]1+
737.5092	PA_37:2_[M+Na]1+
737.5327	PG_33:0_[M+H]1+
737.5691	PG-O_34:0_[M+H]1+ / TG_42:4_[M+Na]1+
738.4317	PS_31:3_[M+Na]1+
738.5068	PC_33:5_[M+H]1+ / PE_36:5_[M+H]1+ / PA_38:6_[M+NH4]1+
738.528	PG_32:1_[M+NH4]1+
738.5432	PC-P_34:4_[M+H]1+
738.5643	PG-O_33:1_[M+NH4]1+
738.6031	DG_44:8_[M+NH4]1+
738.6606	TG_42:1_[M+NH4]1+
738.697	DG_43:1_[M+NH4]1+
739.4309	PA_38:8_[M+Na]1+
739.4392	PI_27:1_[M+H]1+
739.4521	PG_32:3_[M+Na]1+
739.4545	PG_34:6_[M+H]1+
739.4756	PI-P_28:0_[M+H]1+
739.4884	PG-P_33:2_[M+Na]1+
739.5248	PA_37:1_[M+Na]1+
739.5847	TG_42:3_[M+Na]1+
740.4473	PS_31:2_[M+Na]1+
740.4497	PS_33:5_[M+H]1+
740.4837	PS-P_32:1_[M+Na]1+
740.4861	PS-P_34:4_[M+H]1+
740.5225	PC_33:4_[M+H]1+ / PE_36:4_[M+H]1+ / PA_38:5_[M+NH4]1+
740.5436	PG_32:0_[M+NH4]1+
740.5589	PC-O_34:4_[M+H]1+
740.58	PG-O_33:0_[M+NH4]1+
740.6188	DG_44:7_[M+NH4]1+
740.6763	TG_42:0_[M+NH4]1+
740.7127	DG_43:0_[M+NH4]1+
741.4466	PA_38:7_[M+Na]1+
741.4549	PI_27:0_[M+H]1+
741.4677	PG_32:2_[M+Na]1+
741.4701	PG_34:5_[M+H]1+
741.4912	PI-O_28:0_[M+H]1+
741.5041	PG-O_33:2_[M+Na]1+
741.5405	PA_37:0_[M+Na]1+
741.6004	TG_42:2_[M+Na]1+
742.4501	PI_26:1_[M+NH4]1+
742.463	PS_31:1_[M+Na]1+
742.4654	PS_33:4_[M+H]1+
742.4993	PS-O_32:1_[M+Na]1+
742.5017	PS-O_34:4_[M+H]1+
742.5381	PC_33:3_[M+H]1+ / PE_36:3_[M+H]1+ / PA_38:4_[M+NH4]1+
742.5745	PC-O_34:3_[M+H]1+ / PE-P_37:2_[M+H]1+
742.6344	DG_44:6_[M+NH4]1+
743.4622	PA_38:6_[M+Na]1+
743.4834	PG_32:1_[M+Na]1+
743.4858	PG_34:4_[M+H]1+
743.5197	PG-O_33:1_[M+Na]1+
743.616	TG_42:1_[M+Na]1+
744.4658	PI_26:0_[M+NH4]1+
744.4786	PS_31:0_[M+Na]1+
744.481	PS_33:3_[M+H]1+ / PG_33:5_[M+NH4]1+
744.515	PS-O_32:0_[M+Na]1+
744.5174	PS-O_34:3_[M+H]1+ / PG-P_34:4_[M+NH4]1+
744.5538	PC_33:2_[M+H]1+ / PE_36:2_[M+H]1+ / PA_38:3_[M+NH4]1+
744.5902	PC-O_34:2_[M+H]1+ / PE-O_37:2_[M+H]1+
744.6501	DG_44:5_[M+NH4]1+
745.4779	PA_38:5_[M+Na]1+
745.499	PG_32:0_[M+Na]1+
745.5014	PG_34:3_[M+H]1+
745.5354	PG-O_33:0_[M+Na]1+
745.5378	PG-P_35:2_[M+H]1+
745.6218	SM_37:1_[M+H]1+
745.6317	TG_42:0_[M+Na]1+
745.7072	2H-IS_PE_[M+H]1+
746.4967	PS_33:2_[M+H]1+ / PG_33:4_[M+NH4]1+
746.533	PS-O_34:2_[M+H]1+ / PG-O_34:4_[M+NH4]1+
746.5694	PC_33:1_[M+H]1+ / PE_36:1_[M+H]1+ / PA_38:2_[M+NH4]1+
746.6058	PC-O_34:1_[M+H]1+ / PE-O_37:1_[M+H]1+
746.6293	TG_43:4_[M+NH4]1+
746.6657	DG_44:4_[M+NH4]1+
746.7129	2H-IS_PE_[M+H]1+
747.4055	PI_26:1_[M+Na]1+
747.4935	PA_38:4_[M+Na]1+
747.5171	PG_34:2_[M+H]1+
747.5534	PG-O_35:2_[M+H]1+
747.7188	2H-IS_PE_[M+H]1+
748.416	PS_32:5_[M+Na]1+
748.4912	PE_37:7_[M+H]1+ / PA_39:8_[M+NH4]1+
748.5123	PS_33:1_[M+H]1+ / PG_33:3_[M+NH4]1+
748.5276	PE-P_38:6_[M+H]1+
748.5487	PS-O_34:1_[M+H]1+ / PG-O_34:3_[M+NH4]1+
748.5851	PC_33:0_[M+H]1+ / PE_36:0_[M+H]1+ / PA_38:1_[M+NH4]1+
748.6215	PC-O_34:0_[M+H]1+ / PE-O_37:0_[M+H]1+
748.645	TG_43:3_[M+NH4]1+
748.6814	DG_44:3_[M+NH4]1+
748.7244	2H-IS_PE_[M+H]1+
749.4212	PI_26:0_[M+Na]1+
749.4364	PG_33:5_[M+Na]1+
749.4728	PG-P_34:4_[M+Na]1+
749.5092	PA_38:3_[M+Na]1+
749.5327	PG_34:1_[M+H]1+
749.5691	PG-O_35:1_[M+H]1+
749.7297	2H-IS_PE_[M+H]1+
750.4317	PS_32:4_[M+Na]1+
750.5068	PC_34:6_[M+H]1+ / PE_37:6_[M+H]1+ / PA_39:7_[M+NH4]1+
750.528	PS_33:0_[M+H]1+ / PG_33:2_[M+NH4]1+
750.5432	PE-O_38:6_[M+H]1+
750.5643	PS-O_34:0_[M+H]1+ / PG-O_34:2_[M+NH4]1+
750.6007	PA_38:0_[M+NH4]1+
750.6606	TG_43:2_[M+NH4]1+
750.697	DG_44:2_[M+NH4]1+
750.7329	2H-IS_PS_[M+Na]1+
750.734	2H-IS_PE_[M+H]1+
751.4392	PI_28:2_[M+H]1+
751.4521	PG_33:4_[M+Na]1+
751.4884	PG-O_34:4_[M+Na]1+
751.5248	PA_38:2_[M+Na]1+
751.5484	PG_34:0_[M+H]1+
751.5847	PG-O_35:0_[M+H]1+ / TG_43:4_[M+Na]1+
751.7379	2H-IS_PE_[M+H]1+
751.7389	2H-IS_PS_[M+Na]1+
752.4473	PS_32:3_[M+Na]1+
752.4497	PS_34:6_[M+H]1+
752.4837	PS-P_33:2_[M+Na]1+
752.5225	PC_34:5_[M+H]1+ / PE_37:5_[M+H]1+ / PA_39:6_[M+NH4]1+
752.5436	PG_33:1_[M+NH4]1+
752.5589	PE-O_38:5_[M+H]1+
752.58	PG-O_34:1_[M+NH4]1+
752.6763	TG_43:1_[M+NH4]1+
752.7127	DG_44:1_[M+NH4]1+
752.7279	CE_24:1_[M+NH4]1+
752.7451	2H-IS_PS_[M+Na]1+
753.4466	PA_39:8_[M+Na]1+
753.4549	PI_28:1_[M+H]1+
753.4677	PG_33:3_[M+Na]1+
753.4701	PG_35:6_[M+H]1+
753.4912	PI-P_29:0_[M+H]1+
753.5041	PG-O_34:3_[M+Na]1+
753.5065	PG-P_36:5_[M+H]1+
753.5405	PA_38:1_[M+Na]1+
753.6004	TG_43:3_[M+Na]1+
753.7512	2H-IS_PS_[M+Na]1+
754.463	PS_32:2_[M+Na]1+
754.4654	PS_34:5_[M+H]1+
754.4993	PS-O_33:2_[M+Na]1+
754.5381	PC_34:4_[M+H]1+ / PE_37:4_[M+H]1+ / PA_39:5_[M+NH4]1+
754.5593	PG_33:0_[M+NH4]1+
754.5745	PC-O_35:4_[M+H]1+ / PE-O_38:4_[M+H]1+
754.5956	PG-O_34:0_[M+NH4]1+
754.6919	TG_43:0_[M+NH4]1+
754.7283	DG_44:0_[M+NH4]1+
754.7436	CE_24:0_[M+NH4]1+
754.7573	2H-IS_PS_[M+Na]1+
755.4622	PA_39:7_[M+Na]1+
755.4705	PI_28:0_[M+H]1+
755.4834	PG_33:2_[M+Na]1+
755.4858	PG_35:5_[M+H]1+
755.5069	PI-O_29:0_[M+H]1+
755.5197	PG-O_34:2_[M+Na]1+
755.5221	PG-O_36:5_[M+H]1+
755.5561	PA_38:0_[M+Na]1+
755.6062	SM_38:3_[M+H]1+
755.616	TG_43:2_[M+Na]1+
755.7635	2H-IS_PS_[M+Na]1+
756.4658	PI_27:1_[M+NH4]1+
756.4786	PS_32:1_[M+Na]1+
756.481	PS_34:4_[M+H]1+ / PG_34:6_[M+NH4]1+
756.5021	PI-P_28:0_[M+NH4]1+
756.515	PS-O_33:1_[M+Na]1+
756.5538	PC_34:3_[M+H]1+ / PE_37:3_[M+H]1+ / PA_39:4_[M+NH4]1+
756.5902	PC-P_35:2_[M+H]1+ / PE-O_38:3_[M+H]1+
756.7694	2H-IS_PS_[M+Na]1+
757.4779	PA_39:6_[M+Na]1+
757.499	PG_33:1_[M+Na]1+
757.5014	PG_35:4_[M+H]1+
757.5354	PG-O_34:1_[M+Na]1+
757.5378	PG-O_36:4_[M+H]1+
757.6218	SM_38:2_[M+H]1+
757.6317	TG_43:1_[M+Na]1+
757.6833	CE_24:1_[M+Na]1+
757.7737	2H-IS_PS_[M+Na]1+
758.4755	PE_38:9_[M+H]1+ / PA_40:10_[M+NH4]1+
758.4814	PI_27:0_[M+NH4]1+
758.4943	PS_32:0_[M+Na]1+
758.4967	PS_34:3_[M+H]1+ / PG_34:5_[M+NH4]1+
758.5178	PI-O_28:0_[M+NH4]1+
758.5306	PS-O_33:0_[M+Na]1+
758.533	PS-P_35:2_[M+H]1+
758.5694	PC_34:2_[M+H]1+ / PE_37:2_[M+H]1+ / PA_39:3_[M+NH4]1+
758.6058	PC-O_35:2_[M+H]1+ / PE-O_38:2_[M+H]1+
758.6293	TG_44:5_[M+NH4]1+
758.6422	PC-2O_36:1_[M+H]1+
758.7761	2H-IS_PS_[M+Na]1+
759.4935	PA_39:5_[M+Na]1+
759.5147	PG_33:0_[M+Na]1+
759.5171	PG_35:3_[M+H]1+
759.551	PG-O_34:0_[M+Na]1+
759.5534	PG-O_36:3_[M+H]1+
759.6375	SM_38:1_[M+H]1+
759.6473	TG_43:0_[M+Na]1+
759.699	CE_24:0_[M+Na]1+
760.4912	PE_38:8_[M+H]1+ / PA_40:9_[M+NH4]1+
760.5123	PS_34:2_[M+H]1+ / PG_34:4_[M+NH4]1+
760.5487	PS-O_35:2_[M+H]1+
760.5851	PC_34:1_[M+H]1+ / PE_37:1_[M+H]1+ / PA_39:2_[M+NH4]1+
760.6215	PC-O_35:1_[M+H]1+ / PE-O_38:1_[M+H]1+
760.645	TG_44:4_[M+NH4]1+
761.4212	PI_27:1_[M+Na]1+
761.4364	PG_34:6_[M+Na]1+
761.4575	PI-P_28:0_[M+Na]1+
761.5092	PA_39:4_[M+Na]1+
761.5327	PG_35:2_[M+H]1+
761.5691	PG-O_36:2_[M+H]1+
761.6531	SM_38:0_[M+H]1+
762.4317	PS_33:5_[M+Na]1+
762.468	PS-P_34:4_[M+Na]1+
762.5068	PE_38:7_[M+H]1+ / PA_40:8_[M+NH4]1+
762.528	PS_34:1_[M+H]1+ / PG_34:3_[M+NH4]1+
762.5643	PS-O_35:1_[M+H]1+ / PG-P_35:2_[M+NH4]1+
762.6007	PC_34:0_[M+H]1+ / PE_37:0_[M+H]1+ / PA_39:1_[M+NH4]1+
762.6371	PC-O_35:0_[M+H]1+ / PE-O_38:0_[M+H]1+
762.6606	TG_44:3_[M+NH4]1+
763.4309	PA_40:10_[M+Na]1+
763.4368	PI_27:0_[M+Na]1+
763.4521	PG_34:5_[M+Na]1+
763.4545	PG_36:8_[M+H]1+
763.4732	PI-O_28:0_[M+Na]1+
763.5248	PA_39:3_[M+Na]1+
763.5484	PG_35:1_[M+H]1+
763.5847	PG-O_36:1_[M+H]1+ / TG_44:5_[M+Na]1+
764.4473	PS_33:4_[M+Na]1+
764.4837	PS-O_34:4_[M+Na]1+
764.5225	PC_35:6_[M+H]1+ / PE_38:6_[M+H]1+ / PA_40:7_[M+NH4]1+
764.5436	PS_34:0_[M+H]1+ / PG_34:2_[M+NH4]1+
764.5589	PC-P_36:5_[M+H]1+
764.58	PS-O_35:0_[M+H]1+ / PG-O_35:2_[M+NH4]1+
764.6164	PA_39:0_[M+NH4]1+
764.6763	TG_44:2_[M+NH4]1+
765.4466	PA_40:9_[M+Na]1+
765.4549	PI_29:2_[M+H]1+
765.4677	PG_34:4_[M+Na]1+
765.4701	PG_36:7_[M+H]1+
765.4912	PI-P_30:1_[M+H]1+
765.5405	PA_39:2_[M+Na]1+
765.564	PG_35:0_[M+H]1+
765.6004	PG-O_36:0_[M+H]1+ / TG_44:4_[M+Na]1+
766.463	PS_33:3_[M+Na]1+
766.4654	PS_35:6_[M+H]1+
766.4993	PS-O_34:3_[M+Na]1+
766.5017	PS-P_36:5_[M+H]1+
766.5381	PC_35:5_[M+H]1+ / PE_38:5_[M+H]1+ / PA_40:6_[M+NH4]1+
766.5593	PG_34:1_[M+NH4]1+
766.5745	PC-O_36:5_[M+H]1+
766.5956	PG-O_35:1_[M+NH4]1+
766.6919	TG_44:1_[M+NH4]1+
767.4622	PA_40:8_[M+Na]1+
767.4705	PI_29:1_[M+H]1+
767.4834	PG_34:3_[M+Na]1+
767.4858	PG_36:6_[M+H]1+
767.5069	PI-O_30:1_[M+H]1+
767.5197	PG-P_35:2_[M+Na]1+
767.5561	PA_39:1_[M+Na]1+
767.616	TG_44:3_[M+Na]1+
768.4658	PI_28:2_[M+NH4]1+
768.4786	PS_33:2_[M+Na]1+
768.481	PS_35:5_[M+H]1+
768.515	PS-O_34:2_[M+Na]1+
768.5174	PS-O_36:5_[M+H]1+
768.5538	PC_35:4_[M+H]1+ / PE_38:4_[M+H]1+ / PA_40:5_[M+NH4]1+
768.5749	PG_34:0_[M+NH4]1+
768.5902	PC-O_36:4_[M+H]1+
768.6113	PG-O_35:0_[M+NH4]1+
768.7076	TG_44:0_[M+NH4]1+
769.4779	PA_40:7_[M+Na]1+
769.4862	PI_29:0_[M+H]1+
769.499	PG_34:2_[M+Na]1+
769.5014	PG_36:5_[M+H]1+
769.5225	PI-O_30:0_[M+H]1+
769.5354	PG-O_35:2_[M+Na]1+
769.5718	PA_39:0_[M+Na]1+
769.6317	TG_44:2_[M+Na]1+
770.4814	PI_28:1_[M+NH4]1+
770.4943	PS_33:1_[M+Na]1+
770.4967	PS_35:4_[M+H]1+ / PG_35:6_[M+NH4]1+
770.5178	PI-P_29:0_[M+NH4]1+
770.5306	PS-O_34:1_[M+Na]1+
770.533	PS-O_36:4_[M+H]1+ / PG-P_36:5_[M+NH4]1+
770.5694	PC_35:3_[M+H]1+ / PE_38:3_[M+H]1+ / PA_40:4_[M+NH4]1+
770.6058	PC-O_36:3_[M+H]1+
771.4935	PA_40:6_[M+Na]1+
771.5147	PG_34:1_[M+Na]1+
771.5171	PG_36:4_[M+H]1+
771.551	PG-O_35:1_[M+Na]1+
771.6375	SM_39:2_[M+H]1+
771.6473	TG_44:1_[M+Na]1+
772.4971	PI_28:0_[M+NH4]1+
772.5099	PS_33:0_[M+Na]1+
772.5123	PS_35:3_[M+H]1+ / PG_35:5_[M+NH4]1+
772.5334	PI-O_29:0_[M+NH4]1+
772.5463	PS-O_34:0_[M+Na]1+
772.5487	PS-O_36:3_[M+H]1+ / PG-O_36:5_[M+NH4]1+
772.5851	PC_35:2_[M+H]1+ / PE_38:2_[M+H]1+ / PA_40:3_[M+NH4]1+
772.6215	PC-O_36:2_[M+H]1+ / PE-P_39:1_[M+H]1+
772.645	TG_45:5_[M+NH4]1+
773.4212	PI_28:2_[M+Na]1+
773.5092	PA_40:5_[M+Na]1+
773.5303	PG_34:0_[M+Na]1+
773.5327	PG_36:3_[M+H]1+
773.5667	PG-O_35:0_[M+Na]1+
773.5691	PG-P_37:2_[M+H]1+
773.6531	SM_39:1_[M+H]1+
773.663	TG_44:0_[M+Na]1+
774.4317	PS_34:6_[M+Na]1+
774.5068	PC_36:8_[M+H]1+ / PE_39:8_[M+H]1+
774.528	PS_35:2_[M+H]1+ / PG_35:4_[M+NH4]1+
774.5432	PE-P_40:7_[M+H]1+
774.5643	PS-O_36:2_[M+H]1+ / PG-O_36:4_[M+NH4]1+
774.6007	PC_35:1_[M+H]1+ / PE_38:1_[M+H]1+ / PA_40:2_[M+NH4]1+
774.6371	PC-O_36:1_[M+H]1+ / PE-O_39:1_[M+H]1+
774.6606	TG_45:4_[M+NH4]1+
775.4368	PI_28:1_[M+Na]1+
775.4392	PI_30:4_[M+H]1+
775.4521	PG_35:6_[M+Na]1+
775.4732	PI-P_29:0_[M+Na]1+
775.4884	PG-P_36:5_[M+Na]1+
775.5248	PA_40:4_[M+Na]1+
775.5484	PG_36:2_[M+H]1+
775.5847	PG-O_37:2_[M+H]1+
776.4473	PS_34:5_[M+Na]1+
776.4497	PS_36:8_[M+H]1+
776.5225	PC_36:7_[M+H]1+ / PE_39:7_[M+H]1+
776.5436	PS_35:1_[M+H]1+ / PG_35:3_[M+NH4]1+
776.5589	PE-P_40:6_[M+H]1+
776.58	PS-O_36:1_[M+H]1+ / PG-O_36:3_[M+NH4]1+
776.6164	PC_35:0_[M+H]1+ / PE_38:0_[M+H]1+ / PA_40:1_[M+NH4]1+
776.6528	PC-O_36:0_[M+H]1+ / PE-O_39:0_[M+H]1+
776.6763	TG_45:3_[M+NH4]1+
777.4525	PI_28:0_[M+Na]1+
777.4549	PI_30:3_[M+H]1+
777.4677	PG_35:5_[M+Na]1+
777.4888	PI-O_29:0_[M+Na]1+
777.5041	PG-O_36:5_[M+Na]1+
777.5405	PA_40:3_[M+Na]1+
777.564	PG_36:1_[M+H]1+
777.6004	PG-O_37:1_[M+H]1+ / TG_45:5_[M+Na]1+
777.7073	2H-IS_PG_[M+H]1+
778.463	PS_34:4_[M+Na]1+
778.4654	PS_36:7_[M+H]1+
778.5381	PC_36:6_[M+H]1+ / PE_39:6_[M+H]1+ / PA_41:7_[M+NH4]1+
778.5593	PS_35:0_[M+H]1+ / PG_35:2_[M+NH4]1+
778.5745	PE-O_40:6_[M+H]1+
778.5956	PS-O_36:0_[M+H]1+ / PG-O_36:2_[M+NH4]1+
778.632	PA_40:0_[M+NH4]1+
778.6919	TG_45:2_[M+NH4]1+
778.7135	2H-IS_PG_[M+H]1+
779.4705	PI_30:2_[M+H]1+
779.4834	PG_35:4_[M+Na]1+
779.4858	PG_37:7_[M+H]1+
779.5069	PI-P_31:1_[M+H]1+
779.5197	PG-O_36:4_[M+Na]1+
779.5221	PG-P_38:6_[M+H]1+
779.5561	PA_40:2_[M+Na]1+
779.5797	PG_36:0_[M+H]1+
779.616	PG-O_37:0_[M+H]1+ / TG_45:4_[M+Na]1+
779.7194	2H-IS_PG_[M+H]1+
780.4786	PS_34:3_[M+Na]1+
780.481	PS_36:6_[M+H]1+ / PG_36:8_[M+NH4]1+
780.515	PS-P_35:2_[M+Na]1+
780.5538	PC_36:5_[M+H]1+ / PE_39:5_[M+H]1+ / PA_41:6_[M+NH4]1+
780.5749	PG_35:1_[M+NH4]1+
780.5902	PE-O_40:5_[M+H]1+
780.6113	PG-O_36:1_[M+NH4]1+
780.7076	TG_45:1_[M+NH4]1+
780.7253	2H-IS_PG_[M+H]1+
781.4862	PI_30:1_[M+H]1+
781.499	PG_35:3_[M+Na]1+
781.5014	PG_37:6_[M+H]1+
781.5225	PI-O_31:1_[M+H]1+
781.5354	PG-O_36:3_[M+Na]1+
781.5378	PG-O_38:6_[M+H]1+
781.5718	PA_40:1_[M+Na]1+
781.6317	TG_45:3_[M+Na]1+
781.7294	2H-IS_PG_[M+H]1+
782.4814	PI_29:2_[M+NH4]1+
782.4943	PS_34:2_[M+Na]1+
782.4967	PS_36:5_[M+H]1+ / PG_36:7_[M+NH4]1+
782.5178	PI-P_30:1_[M+NH4]1+
782.5306	PS-O_35:2_[M+Na]1+
782.5694	PC_36:4_[M+H]1+ / PE_39:4_[M+H]1+ / PA_41:5_[M+NH4]1+
782.5906	PG_35:0_[M+NH4]1+
782.6058	PC-O_37:4_[M+H]1+ / PE-O_40:4_[M+H]1+
782.6269	PG-O_36:0_[M+NH4]1+
782.7232	TG_45:0_[M+NH4]1+
782.733	2H-IS_PG_[M+H]1+
783.4935	PA_41:7_[M+Na]1+
783.5018	PI_30:0_[M+H]1+
783.5147	PG_35:2_[M+Na]1+
783.5171	PG_37:5_[M+H]1+
783.5382	PI-O_31:0_[M+H]1+
783.551	PG-O_36:2_[M+Na]1+
783.5534	PG-O_38:5_[M+H]1+
783.5874	PA_40:0_[M+Na]1+
783.6375	SM_40:3_[M+H]1+
783.6473	TG_45:2_[M+Na]1+
784.4912	PE_40:10_[M+H]1+ / PA_42:11_[M+NH4]1+
784.4971	PI_29:1_[M+NH4]1+
784.5099	PS_34:1_[M+Na]1+
784.5123	PS_36:4_[M+H]1+ / PG_36:6_[M+NH4]1+
784.5334	PI-O_30:1_[M+NH4]1+
784.5463	PS-O_35:1_[M+Na]1+
784.5851	PC_36:3_[M+H]1+ / PE_39:3_[M+H]1+ / PA_41:4_[M+NH4]1+
784.6215	PC-P_37:2_[M+H]1+ / PE-O_40:3_[M+H]1+
784.645	TG_46:6_[M+NH4]1+
785.4364	PG_36:8_[M+Na]1+
785.5092	PA_41:6_[M+Na]1+
785.5303	PG_35:1_[M+Na]1+
785.5327	PG_37:4_[M+H]1+
785.5667	PG-O_36:1_[M+Na]1+
785.5691	PG-O_38:4_[M+H]1+
785.6531	SM_40:2_[M+H]1+
785.663	TG_45:1_[M+Na]1+
786.5068	PE_40:9_[M+H]1+ / PA_42:10_[M+NH4]1+
786.5127	PI_29:0_[M+NH4]1+
786.5256	PS_34:0_[M+Na]1+
786.528	PS_36:3_[M+H]1+ / PG_36:5_[M+NH4]1+
786.5491	PI-O_30:0_[M+NH4]1+
786.5619	PS-O_35:0_[M+Na]1+
786.5643	PS-P_37:2_[M+H]1+
786.6007	PC_36:2_[M+H]1+ / PE_39:2_[M+H]1+ / PA_41:3_[M+NH4]1+
786.6371	PC-O_37:2_[M+H]1+ / PE-O_40:2_[M+H]1+
786.6606	TG_46:5_[M+NH4]1+
787.4368	PI_29:2_[M+Na]1+
787.4521	PG_36:7_[M+Na]1+
787.4732	PI-P_30:1_[M+Na]1+
787.5248	PA_41:5_[M+Na]1+
787.546	PG_35:0_[M+Na]1+
787.5484	PG_37:3_[M+H]1+
787.5823	PG-O_36:0_[M+Na]1+
787.5847	PG-O_38:3_[M+H]1+
787.6688	SM_40:1_[M+H]1+
787.6786	TG_45:0_[M+Na]1+
788.4473	PS_35:6_[M+Na]1+
788.4837	PS-P_36:5_[M+Na]1+
788.5225	PE_40:8_[M+H]1+ / PA_42:9_[M+NH4]1+
788.5436	PS_36:2_[M+H]1+ / PG_36:4_[M+NH4]1+
788.58	PS-O_37:2_[M+H]1+
